name,ensembl_id,description,biotype,species,external_url
PNLIPRP1,ENSG00000187021,pancreatic lipase related protein 1 [Source:HGNC Symbol;Acc:HGNC:9156],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000187021
PNLIPRP2,ENSG00000266200,pancreatic lipase related protein 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:9157],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000266200
PNLIPRP3,ENSG00000203837,pancreatic lipase related protein 3 [Source:HGNC Symbol;Acc:HGNC:23492],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000203837
PNMA1,ENSG00000176903,PNMA family member 1 [Source:HGNC Symbol;Acc:HGNC:9158],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000176903
PNMA2,ENSG00000240694,PNMA family member 2 [Source:HGNC Symbol;Acc:HGNC:9159],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000240694
PNMA3,ENSG00000183837,PNMA family member 3 [Source:HGNC Symbol;Acc:HGNC:18742],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000183837
PNMA5,ENSG00000198883,PNMA family member 5 [Source:HGNC Symbol;Acc:HGNC:18743],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000198883
PNMA6A,ENSG00000235961,PNMA family member 6A [Source:HGNC Symbol;Acc:HGNC:28248],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000235961
PNMT,ENSG00000141744,phenylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:9160],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000141744
PNO1,ENSG00000115946,partner of NOB1 homolog [Source:HGNC Symbol;Acc:HGNC:32790],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000115946
PNOC,ENSG00000168081,prepronociceptin [Source:HGNC Symbol;Acc:HGNC:9163],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000168081
PNP,ENSG00000198805,purine nucleoside phosphorylase [Source:HGNC Symbol;Acc:HGNC:7892],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000198805
PNPLA1,ENSG00000180316,patatin like phospholipase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21246],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000180316
PNPLA2,ENSG00000177666,patatin like phospholipase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30802],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000177666
PNPLA3,ENSG00000100344,patatin like phospholipase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18590],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000100344
PNPLA4,ENSG00000006757,patatin like phospholipase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24887],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000006757
PNPLA5,ENSG00000100341,patatin like phospholipase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:24888],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000100341
PNPLA6,ENSG00000032444,patatin like phospholipase domain containing 6 [Source:HGNC Symbol;Acc:HGNC:16268],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000032444
PNPLA8,ENSG00000135241,patatin like phospholipase domain containing 8 [Source:HGNC Symbol;Acc:HGNC:28900],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000135241
PNPO,ENSG00000108439,pyridoxamine 5'-phosphate oxidase [Source:HGNC Symbol;Acc:HGNC:30260],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000108439
PNRC2,ENSG00000189266,proline rich nuclear receptor coactivator 2 [Source:HGNC Symbol;Acc:HGNC:23158],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000189266
POC1A,ENSG00000164087,POC1 centriolar protein A [Source:HGNC Symbol;Acc:HGNC:24488],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000164087
POC1B,ENSG00000139323,POC1 centriolar protein B [Source:HGNC Symbol;Acc:HGNC:30836],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000139323
POC5,ENSG00000152359,POC5 centriolar protein [Source:HGNC Symbol;Acc:HGNC:26658],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000152359
PODN,ENSG00000174348,podocan [Source:HGNC Symbol;Acc:HGNC:23174],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000174348
PODNL1,ENSG00000132000,podocan like 1 [Source:HGNC Symbol;Acc:HGNC:26275],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000132000
PODXL,ENSG00000128567,podocalyxin like [Source:HGNC Symbol;Acc:HGNC:9171],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000128567
PODXL2,ENSG00000114631,podocalyxin like 2 [Source:HGNC Symbol;Acc:HGNC:17936],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000114631
POF1B,ENSG00000124429,POF1B actin binding protein [Source:HGNC Symbol;Acc:HGNC:13711],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000124429
POFUT1,ENSG00000101346,protein O-fucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:14988],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000101346
POGK,ENSG00000143157,pogo transposable element derived with KRAB domain [Source:HGNC Symbol;Acc:HGNC:18800],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000143157
POGLUT1,ENSG00000163389,protein O-glucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22954],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163389
POGLUT2,ENSG00000134901,protein O-glucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19350],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000134901
POGLUT3,ENSG00000178202,protein O-glucosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:28496],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000178202
POGZ,ENSG00000143442,pogo transposable element derived with ZNF domain [Source:HGNC Symbol;Acc:HGNC:18801],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000143442
POLA2,ENSG00000014138,"DNA polymerase alpha 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:30073]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000014138
POLB,ENSG00000070501,DNA polymerase beta [Source:HGNC Symbol;Acc:HGNC:9174],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000070501
POLD1,ENSG00000062822,"DNA polymerase delta 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9175]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000062822
POLD2,ENSG00000106628,"DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000106628
POLD3,ENSG00000077514,"DNA polymerase delta 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:20932]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000077514
POLD4,ENSG00000175482,"DNA polymerase delta 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:14106]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000175482
POLDIP2,ENSG00000004142,DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000004142
POLDIP3,ENSG00000100227,DNA polymerase delta interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23782],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000100227
POLE,ENSG00000177084,"DNA polymerase epsilon, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9177]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000177084
POLE2,ENSG00000100479,"DNA polymerase epsilon 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9178]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000100479
POLE3,ENSG00000148229,"DNA polymerase epsilon 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:13546]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000148229
POLE4,ENSG00000115350,"DNA polymerase epsilon 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:18755]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000115350
POLG2,ENSG00000256525,"DNA polymerase gamma 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9180]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000256525
POLH,ENSG00000170734,DNA polymerase eta [Source:HGNC Symbol;Acc:HGNC:9181],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000170734
POLI,ENSG00000101751,DNA polymerase iota [Source:HGNC Symbol;Acc:HGNC:9182],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000101751
POLK,ENSG00000122008,DNA polymerase kappa [Source:HGNC Symbol;Acc:HGNC:9183],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000122008
POLL,ENSG00000166169,DNA polymerase lambda [Source:HGNC Symbol;Acc:HGNC:9184],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000166169
POLM,ENSG00000122678,DNA polymerase mu [Source:HGNC Symbol;Acc:HGNC:9185],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000122678
POLR1B,ENSG00000125630,RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000125630
POLR1C,ENSG00000171453,RNA polymerase I and III subunit C [Source:HGNC Symbol;Acc:HGNC:20194],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000171453
POLR1D,ENSG00000186184,RNA polymerase I and III subunit D [Source:HGNC Symbol;Acc:HGNC:20422],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000186184
POLR1E,ENSG00000137054,RNA polymerase I subunit E [Source:HGNC Symbol;Acc:HGNC:17631],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000137054
POLR2A,ENSG00000181222,RNA polymerase II subunit A [Source:HGNC Symbol;Acc:HGNC:9187],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000181222
POLR2B,ENSG00000047315,RNA polymerase II subunit B [Source:HGNC Symbol;Acc:HGNC:9188],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000047315
POLR2C,ENSG00000102978,RNA polymerase II subunit C [Source:HGNC Symbol;Acc:HGNC:9189],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000102978
POLR2D,ENSG00000144231,RNA polymerase II subunit D [Source:HGNC Symbol;Acc:HGNC:9191],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000144231
POLR2E,ENSG00000099817,"RNA polymerase II, I and III subunit E [Source:HGNC Symbol;Acc:HGNC:9192]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000099817
POLR2F,ENSG00000100142,"RNA polymerase II, I and III subunit F [Source:HGNC Symbol;Acc:HGNC:9193]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000100142
POLR2G,ENSG00000168002,RNA polymerase II subunit G [Source:HGNC Symbol;Acc:HGNC:9194],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000168002
POLR2H,ENSG00000163882,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163882
POLR2I,ENSG00000105258,RNA polymerase II subunit I [Source:HGNC Symbol;Acc:HGNC:9196],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000105258
POLR2J,ENSG00000005075,RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000005075
POLR2K,ENSG00000147669,"RNA polymerase II, I and III subunit K [Source:HGNC Symbol;Acc:HGNC:9198]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000147669
POLR2L,ENSG00000177700,"RNA polymerase II, I and III subunit L [Source:HGNC Symbol;Acc:HGNC:9199]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000177700
POLR2M,ENSG00000255529,RNA polymerase II subunit M [Source:HGNC Symbol;Acc:HGNC:14862],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000255529
POLR3C,ENSG00000186141,RNA polymerase III subunit C [Source:HGNC Symbol;Acc:HGNC:30076],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000186141
POLR3D,ENSG00000168495,RNA polymerase III subunit D [Source:HGNC Symbol;Acc:HGNC:1080],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000168495
POLR3E,ENSG00000058600,RNA polymerase III subunit E [Source:HGNC Symbol;Acc:HGNC:30347],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000058600
POLR3F,ENSG00000132664,RNA polymerase III subunit F [Source:HGNC Symbol;Acc:HGNC:15763],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000132664
POLR3GL,ENSG00000121851,RNA polymerase III subunit GL [Source:HGNC Symbol;Acc:HGNC:28466],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000121851
POLR3K,ENSG00000161980,RNA polymerase III subunit K [Source:HGNC Symbol;Acc:HGNC:14121],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000161980
POLRMT,ENSG00000099821,RNA polymerase mitochondrial [Source:HGNC Symbol;Acc:HGNC:9200],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000099821
POM121,ENSG00000196313,POM121 transmembrane nucleoporin [Source:HGNC Symbol;Acc:HGNC:19702],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000196313
POM121C,ENSG00000272391,POM121 transmembrane nucleoporin C [Source:HGNC Symbol;Acc:HGNC:34005],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000272391
POMC,ENSG00000115138,proopiomelanocortin [Source:HGNC Symbol;Acc:HGNC:9201],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000115138
POMGNT2,ENSG00000144647,"protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-) [Source:HGNC Symbol;Acc:HGNC:25902]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000144647
POMK,ENSG00000185900,protein O-mannose kinase [Source:HGNC Symbol;Acc:HGNC:26267],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000185900
POMP,ENSG00000132963,proteasome maturation protein [Source:HGNC Symbol;Acc:HGNC:20330],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000132963
POMT2,ENSG00000009830,protein O-mannosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19743],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000009830
POMZP3,ENSG00000146707,POM121 and ZP3 fusion [Source:HGNC Symbol;Acc:HGNC:9203],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000146707
PON1,ENSG00000005421,paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000005421
PON2,ENSG00000105854,paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000105854
POP4,ENSG00000105171,"POP4 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30081]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000105171
POP5,ENSG00000167272,"POP5 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:17689]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000167272
POP7,ENSG00000172336,"POP7 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:19949]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000172336
POPDC2,ENSG00000121577,popeye domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17648],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000121577
POPDC3,ENSG00000132429,popeye domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17649],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000132429
PORCN,ENSG00000102312,porcupine O-acyltransferase [Source:HGNC Symbol;Acc:HGNC:17652],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000102312
POSTN,ENSG00000133110,periostin [Source:HGNC Symbol;Acc:HGNC:16953],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000133110
POT1,ENSG00000128513,protection of telomeres 1 [Source:HGNC Symbol;Acc:HGNC:17284],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000128513
POTEB3,ENSG00000278522,POTE ankyrin domain family member B3 [Source:HGNC Symbol;Acc:HGNC:51240],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000278522
POU2AF1,ENSG00000110777,POU class 2 homeobox associating factor 1 [Source:HGNC Symbol;Acc:HGNC:9211],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000110777
POU2F1,ENSG00000143190,POU class 2 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9212],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000143190
POU2F2,ENSG00000028277,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000028277
POU3F2,ENSG00000184486,POU class 3 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9215],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000184486
POU4F3,ENSG00000091010,POU class 4 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:9220],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000091010
POU5F1,ENSG00000204531,POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000204531
POU5F2,ENSG00000248483,"POU domain class 5, transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:26367]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000248483
POU6F1,ENSG00000184271,POU class 6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9224],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000184271
PPA2,ENSG00000138777,inorganic pyrophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:28883],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000138777
PPAN,ENSG00000130810,peter pan homolog [Source:HGNC Symbol;Acc:HGNC:9227],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000130810
PPARA,ENSG00000186951,peroxisome proliferator activated receptor alpha [Source:HGNC Symbol;Acc:HGNC:9232],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000186951
PPARD,ENSG00000112033,peroxisome proliferator activated receptor delta [Source:HGNC Symbol;Acc:HGNC:9235],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000112033
PPARG,ENSG00000132170,peroxisome proliferator activated receptor gamma [Source:HGNC Symbol;Acc:HGNC:9236],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000132170
PPARGC1B,ENSG00000155846,PPARG coactivator 1 beta [Source:HGNC Symbol;Acc:HGNC:30022],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000155846
PPAT,ENSG00000128059,phosphoribosyl pyrophosphate amidotransferase [Source:HGNC Symbol;Acc:HGNC:9238],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000128059
PPBP,ENSG00000163736,pro-platelet basic protein [Source:HGNC Symbol;Acc:HGNC:9240],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163736
PPBPP2,ENSG00000248848,pro-platelet basic protein pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16981],transcribed_unprocessed_pseudogene,homo_sapiens,https://www.ensembl.org/id/ENSG00000248848
PPCDC,ENSG00000138621,phosphopantothenoylcysteine decarboxylase [Source:HGNC Symbol;Acc:HGNC:28107],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000138621
PPCS,ENSG00000127125,phosphopantothenoylcysteine synthetase [Source:HGNC Symbol;Acc:HGNC:25686],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000127125
PPDPF,ENSG00000125534,pancreatic progenitor cell differentiation and proliferation factor [Source:HGNC Symbol;Acc:HGNC:16142],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000125534
PPDPFL,ENSG00000168333,pancreatic progenitor cell differentiation and proliferation factor like [Source:HGNC Symbol;Acc:HGNC:31745],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000168333
PPEF1,ENSG00000086717,protein phosphatase with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:9243],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000086717
PPFIA1,ENSG00000131626,PTPRF interacting protein alpha 1 [Source:HGNC Symbol;Acc:HGNC:9245],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000131626
PPFIBP1,ENSG00000110841,PPFIA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9249],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000110841
PPFIBP2,ENSG00000166387,PPFIA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9250],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000166387
PPIA,ENSG00000196262,peptidylprolyl isomerase A [Source:HGNC Symbol;Acc:HGNC:9253],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000196262
