Metadata_JCP2022,Metadata_broad_sample,Metadata_Name,Metadata_Vector,Metadata_Transcript,l,Metadata_NCBI_Gene_ID,Metadata_Taxon_ID,Metadata_Gene_Description,Metadata_Prot_Match,Metadata_Insert_Length,Metadata_pert_type
JCP2022_907930,ccsbBroad304_08484,ORF002179.1_TRC304.1,pLX_304,NM_018146.4,MRM3,55178,9606,mitochondrial rRNA methyltransferase 3,99.7,1260,trt
JCP2022_907931,ccsbBroad304_08485,ORF006327.1_TRC304.1,pLX_304,NM_018146.4,MRM3,55178,9606,mitochondrial rRNA methyltransferase 3,99.5,1260,trt
JCP2022_907932,ccsbBroad304_08486,ORF008862.1_TRC304.1,pLX_304,NM_018159.4,NUDT11,55190,9606,nudix hydrolase 11,98.7,492,trt
JCP2022_907933,ccsbBroad304_08487,ORF002255.1_TRC304.1,pLX_304,NM_018166.2,EVA1B,55194,9606,eva-1 homolog B,100,495,trt
JCP2022_907934,ccsbBroad304_08488,ORF011007.1_TRC304.1,pLX_304,NM_018169.4,RESF1,55196,9606,retroelement silencing factor 1,99.8,5241,trt
JCP2022_907935,ccsbBroad304_08489,ORF011612.1_TRC304.1,pLX_304,NM_018171.5,APPL2,55198,9606,"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2",99.8,1992,trt
JCP2022_907936,ccsbBroad304_08491,ORF013877.1_TRC304.1,pLX_304,NM_018178.6,GOLPH3L,55204,9606,golgi phosphoprotein 3 like,99.6,855,trt
JCP2022_907937,ccsbBroad304_08492,ORF018514.1_TRC304.1,pLX_304,NM_001271865.1,KLHDC8A,55220,9606,kelch domain containing 8A,99.7,1050,trt
JCP2022_907938,ccsbBroad304_08493,ORF015437.1_TRC304.1,pLX_304,NM_001278211.2,LRRC20,55222,9606,leucine rich repeat containing 20,100,552,trt
JCP2022_907939,ccsbBroad304_08494,ORF008317.1_TRC304.1,pLX_304,NM_018207.3,TRIM62,55223,9606,tripartite motif containing 62,100,1425,trt
JCP2022_907940,ccsbBroad304_08495,ORF000159.1_TRC304.1,pLX_304,NM_018244.5,UQCC1,55245,9606,ubiquinol-cytochrome c reductase complex assembly factor 1,99.6,897,trt
JCP2022_907941,ccsbBroad304_08496,ORF001706.1_TRC304.1,pLX_304,NM_018246.3,CCDC25,55246,9606,coiled-coil domain containing 25,99,625,trt
JCP2022_907942,ccsbBroad304_08497,ORF016357.1_TRC304.1,pLX_304,NM_018253.3,YY1AP1,55249,9606,YY1 associated protein 1,99.8,2217,trt
JCP2022_907943,ccsbBroad304_08498,ORF006044.1_TRC304.1,pLX_304,NM_018266.3,TMEM39A,55254,9606,transmembrane protein 39A,100,1464,trt
JCP2022_907944,ccsbBroad304_08499,ORF013312.1_TRC304.1,pLX_304,NM_018279.4,TMEM19,55266,9606,transmembrane protein 19,99.7,1008,trt
JCP2022_907945,ccsbBroad304_08500,ORF017337.1_TRC304.1,pLX_304,NM_001198961.2,ECHDC2,55268,9606,enoyl-CoA hydratase domain containing 2,99.6,876,trt
JCP2022_907946,ccsbBroad304_08501,ORF016061.1_TRC304.1,pLX_304,NM_018283.4,NUDT15,55270,9606,nudix hydrolase 15,100,492,trt
JCP2022_907947,ccsbBroad304_08502,ORF002055.1_TRC304.1,pLX_304,NM_018285.3,IMP3,55272,9606,IMP U3 small nucleolar ribonucleoprotein 3,100,552,trt
JCP2022_907948,ccsbBroad304_08503,ORF010564.1_TRC304.1,pLX_304,NM_018289.4,VPS53,55275,9606,VPS53 subunit of GARP complex,100,2010,trt
JCP2022_907949,ccsbBroad304_08504,ORF014425.1_TRC304.1,pLX_304,NM_018294.6,CWF19L1,55280,9606,CWF19 like cell cycle control factor 1,99.8,1614,trt
JCP2022_907950,ccsbBroad304_08505,ORF004972.1_TRC304.1,pLX_304,NM_018295.5,TMEM140,55281,9606,transmembrane protein 140,98.3,555,trt
JCP2022_907951,ccsbBroad304_08507,ORF007318.1_TRC304.1,pLX_304,NM_018316.3,KLHL26,55295,9606,kelch like family member 26,99.8,1845,trt
JCP2022_907952,ccsbBroad304_08508,ORF012910.1_TRC304.1,pLX_304,NM_018323.4,PI4K2B,55300,9606,phosphatidylinositol 4-kinase type 2 beta,99.7,1443,trt
JCP2022_907953,ccsbBroad304_08509,ORF012030.1_TRC304.1,pLX_304,NM_001039702.3,OLAH,55301,9606,oleoyl-ACP hydrolase,99.6,795,trt
JCP2022_907954,ccsbBroad304_08510,ORF014771.1_TRC304.1,pLX_304,NM_018326.3,GIMAP4,55303,9606,"GTPase, IMAP family member 4",100,987,trt
JCP2022_907955,ccsbBroad304_08511,ORF001591.1_TRC304.1,pLX_304,NM_018339.6,RFK,55312,9606,riboflavin kinase,95.6,486,trt
JCP2022_907956,ccsbBroad304_08512,ORF011144.1_TRC304.1,pLX_304,NM_018340.3,CPPED1,55313,9606,calcineurin like phosphoesterase domain containing 1,99.3,942,trt
JCP2022_907957,ccsbBroad304_08513,ORF001308.1_TRC304.1,pLX_304,NM_018342.5,TMEM144,55314,9606,transmembrane protein 144,100,1035,trt
JCP2022_907958,ccsbBroad304_08514,ORF008657.1_TRC304.1,pLX_304,NM_018344.6,SLC29A3,55315,9606,solute carrier family 29 member 3,99.3,1425,trt
JCP2022_907959,ccsbBroad304_08515,ORF013701.1_TRC304.1,pLX_304,NM_018352.3,TMA16,55319,9606,translation machinery associated 16 homolog,99,609,trt
JCP2022_907960,ccsbBroad304_08516,ORF009123.1_TRC304.1,pLX_304,NM_018353.5,MIS18BP1,55320,9606,MIS18 binding protein 1,99.8,3396,trt
JCP2022_907961,ccsbBroad304_08517,ORF014290.1_TRC304.1,pLX_304,NM_018356.3,C5orf22,55322,9606,chromosome 5 open reading frame 22,99.7,1326,trt
JCP2022_907962,ccsbBroad304_08518,ORF017453.1_TRC304.1,pLX_304,NM_018358.2,ABCF3,55324,9606,ATP binding cassette subfamily F member 3,100,2127,trt
JCP2022_907963,ccsbBroad304_08519,ORF011520.1_TRC304.1,pLX_304,NM_001031709.3,RNLS,55328,9606,"renalase, FAD dependent amine oxidase",99.4,1026,trt
JCP2022_907964,ccsbBroad304_08520,ORF016422.1_TRC304.1,pLX_304,NM_018365.4,MNS1,55329,9606,meiosis specific nuclear structural 1,99.7,1485,trt
JCP2022_907965,ccsbBroad304_08521,ORF004519.1_TRC304.1,pLX_304,NM_018367.7,ACER3,55331,9606,alkaline ceramidase 3,99.6,801,trt
JCP2022_907966,ccsbBroad304_08523,ORF006422.1_TRC304.1,pLX_304,NM_018375.5,SLC39A9,55334,9606,solute carrier family 39 member 9,99.6,921,trt
JCP2022_907967,ccsbBroad304_08524,ORF016155.1_TRC304.1,pLX_304,NM_018384.4,GIMAP5,55340,9606,"GTPase, IMAP family member 5",99.6,921,trt
JCP2022_907968,ccsbBroad304_08525,ORF004034.1_TRC304.1,pLX_304,NM_018387.5,STRBP,55342,9606,spermatid perinuclear RNA binding protein,100,2016,trt
JCP2022_907969,ccsbBroad304_08526,ORF011291.1_TRC304.1,pLX_304,NM_018389.5,SLC35C1,55343,9606,solute carrier family 35 member C1,99.7,1092,trt
JCP2022_907970,ccsbBroad304_08527,ORF010222.1_TRC304.1,pLX_304,NM_001370370.1,PLCXD1,55344,9606,phosphatidylinositol specific phospholipase C X domain containing 1,100,969,trt
JCP2022_907971,ccsbBroad304_08528,ORF012408.1_TRC304.1,pLX_304,NM_001145541.1,TCP11L1,55346,9606,t-complex 11 like 1,99.8,1527,trt
JCP2022_907972,ccsbBroad304_08529,ORF006181.1_TRC304.1,pLX_304,NM_018401.3,STK32B,55351,9606,serine/threonine kinase 32B,99.5,1242,trt
JCP2022_907973,ccsbBroad304_08530,ORF010132.1_TRC304.1,pLX_304,NM_018405.4,COPRS,55352,9606,coordinator of PRMT5 and differentiation stimulator,99.4,552,trt
JCP2022_907974,ccsbBroad304_08531,ORF012743.1_TRC304.1,pLX_304,NM_001079907.1,ZNF331,55422,9606,zinc finger protein 331,99.7,1389,trt
JCP2022_907975,ccsbBroad304_08532,ORF014417.1_TRC304.1,pLX_304,NM_018556.4,SIRPG,55423,9606,signal regulatory protein gamma,100,1161,trt
JCP2022_907976,ccsbBroad304_08533,ORF002612.1_TRC304.1,pLX_304,NM_001128426.3,AP1AR,55435,9606,adaptor related protein complex 1 associated regulatory protein,99.2,807,trt
JCP2022_907977,ccsbBroad304_08534,ORF001681.1_TRC304.1,pLX_304,NM_018571.6,STRADB,55437,9606,STE20 related adaptor beta,100,1254,trt
JCP2022_907978,ccsbBroad304_08535,ORF003630.1_TRC304.1,pLX_304,NM_018590.5,CSGALNACT2,55454,9606,chondroitin sulfate N-acetylgalactosaminyltransferase 2,100,1626,trt
JCP2022_907979,ccsbBroad304_08536,ORF000270.1_TRC304.1,pLX_304,NM_001037639.3,PARL,55486,9606,presenilin associated rhomboid like,100,987,trt
JCP2022_907980,ccsbBroad304_08537,ORF015332.1_TRC304.1,pLX_304,NM_018654.1,GPRC5D,55507,9606,G protein-coupled receptor class C group 5 member D,100,1035,trt
JCP2022_907981,ccsbBroad304_08538,ORF010286.1_TRC304.1,pLX_304,NM_018665.3,DDX43,55510,9606,DEAD-box helicase 43,99.8,1944,trt
JCP2022_907982,ccsbBroad304_08539,ORF002325.1_TRC304.1,pLX_304,NM_182847.2,ASIC4,55515,9606,acid sensing ion channel subunit family member 4,99.6,1941,trt
JCP2022_907983,ccsbBroad304_08540,ORF001266.1_TRC304.1,pLX_304,NM_018696.3,ELAC1,55520,9606,elaC ribonuclease Z 1,99.7,1089,trt
JCP2022_907984,ccsbBroad304_08541,ORF010544.1_TRC304.1,pLX_304,NM_018700.4,TRIM36,55521,9606,tripartite motif containing 36,99.8,2184,trt
JCP2022_907985,ccsbBroad304_08542,ORF012786.1_TRC304.1,pLX_304,NM_018706.7,DHTKD1,55526,9606,dehydrogenase E1 and transketolase domain containing 1,99.8,2757,trt
JCP2022_907986,ccsbBroad304_08543,ORF004674.1_TRC304.1,pLX_304,NM_017509.3,KLK15,55554,9606,kallikrein related peptidase 15,100,768,trt
JCP2022_907987,ccsbBroad304_08544,ORF002856.1_TRC304.1,pLX_304,NM_017530.2,ZNF821,55565,9606,zinc finger protein 821,,1110,trt
JCP2022_907988,ccsbBroad304_08545,ORF002319.1_TRC304.1,pLX_304,NM_017546.5,CNOT11,55571,9606,CCR4-NOT transcription complex subunit 11,99.8,1530,trt
JCP2022_907989,ccsbBroad304_08546,ORF003739.1_TRC304.1,pLX_304,NM_017547.4,FOXRED1,55572,9606,FAD dependent oxidoreductase domain containing 1,99.7,1458,trt
JCP2022_907990,ccsbBroad304_08547,ORF007693.1_TRC304.1,pLX_304,NM_001014286.3,SUPT20H,55578,9606,"SPT20 homolog, SAGA complex component",99.8,2337,trt
JCP2022_907991,ccsbBroad304_08548,ORF005342.1_TRC304.1,pLX_304,NM_017581.4,CHRNA9,55584,9606,cholinergic receptor nicotinic alpha 9 subunit,99.7,1437,trt
JCP2022_907992,ccsbBroad304_08551,ORF014437.1_TRC304.1,pLX_304,NM_024553.2,VPS50,55610,9606,VPS50 subunit of EARP/GARPII complex,100,981,trt
JCP2022_907993,ccsbBroad304_08552,ORF018152.1_TRC304.1,pLX_304,NM_017707.4,ASAP3,55616,9606,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3",99.8,2709,trt
JCP2022_907994,ccsbBroad304_08553,ORF002645.1_TRC304.1,pLX_304,NM_001013841.2,STAP2,55620,9606,signal transducing adaptor family member 2,99.7,1209,trt
JCP2022_907995,ccsbBroad304_08554,ORF011515.1_TRC304.1,pLX_304,NM_017735.5,TTC27,55622,9606,tetratricopeptide repeat domain 27,100,2529,trt
JCP2022_907996,ccsbBroad304_08556,ORF010182.1_TRC304.1,pLX_304,NM_001145548.2,ZDHHC7,55625,9606,zinc finger DHHC-type containing 7,100,1035,trt
JCP2022_907997,ccsbBroad304_08557,ORF018077.1_TRC304.1,pLX_304,NM_017749.3,AMBRA1,55626,9606,autophagy and beclin 1 regulator 1,99.8,3624,trt
JCP2022_907998,ccsbBroad304_08558,ORF003403.1_TRC304.1,pLX_304,NM_130849.4,SLC39A4,55630,9606,solute carrier family 39 member 4,99.3,1941,trt
JCP2022_907999,ccsbBroad304_08559,ORF003104.1_TRC304.1,pLX_304,NM_017772.4,TBC1D22B,55633,9606,TBC1 domain family member 22B,100,1515,trt
JCP2022_908000,ccsbBroad304_08560,ORF010279.1_TRC304.1,pLX_304,NM_017817.3,RAB20,55647,9606,"RAB20, member RAS oncogene family",100,702,trt
JCP2022_908001,ccsbBroad304_08561,ORF000896.1_TRC304.1,pLX_304,NM_194460.3,RNF126,55658,9606,ring finger protein 126,100,933,trt
JCP2022_908002,ccsbBroad304_08562,ORF007995.1_TRC304.1,pLX_304,NM_017895.7,DDX27,55661,9606,DEAD-box helicase 27,99.8,2388,trt
JCP2022_908003,ccsbBroad304_08563,ORF008614.1_TRC304.1,pLX_304,NM_017913.4,CDC37L1,55664,9606,cell division cycle 37 like 1,99.7,1011,trt
JCP2022_908004,ccsbBroad304_08564,ORF017344.1_TRC304.1,pLX_304,NM_001127649.3,PEX26,55670,9606,peroxisomal biogenesis factor 26,99.6,915,trt
JCP2022_908005,ccsbBroad304_08565,ORF017606.1_TRC304.1,pLX_304,NM_001351369.1,YEATS2,55689,9606,YEATS domain containing 2,99.8,4266,trt
JCP2022_908006,ccsbBroad304_08566,ORF015259.1_TRC304.1,pLX_304,NM_148956.4,NSUN5,55695,9606,NOP2/Sun RNA methyltransferase 5,100,1398,trt
JCP2022_908007,ccsbBroad304_08567,ORF004423.1_TRC304.1,pLX_304,NM_018102.5,ZNF334,55713,9606,zinc finger protein 334,99.7,2040,trt
JCP2022_908008,ccsbBroad304_08568,ORF005681.1_TRC304.1,pLX_304,NM_018113.3,LMBR1L,55716,9606,limb development membrane protein 1 like,100,1467,trt
JCP2022_908009,ccsbBroad304_08569,ORF005691.1_TRC304.1,pLX_304,NM_018117.12,WDR11,55717,9606,WD repeat domain 11,100,3672,trt
JCP2022_908010,ccsbBroad304_08570,ORF001389.1_TRC304.1,pLX_304,NM_018128.5,TSR1,55720,9606,TSR1 ribosome maturation factor,100,2412,trt
JCP2022_908011,ccsbBroad304_08571,ORF010958.1_TRC304.1,pLX_304,NM_018177.6,N4BP2,55728,9606,NEDD4 binding protein 2,99.7,5310,trt
JCP2022_908012,ccsbBroad304_08572,ORF007393.1_TRC304.1,pLX_304,NM_001122834.3,HHAT,55733,9606,hedgehog acyltransferase,99.7,1479,trt
JCP2022_908013,ccsbBroad304_08573,ORF004112.1_TRC304.1,pLX_304,NM_018197.3,ZFP64,55734,9606,ZFP64 zinc finger protein,99.8,2043,trt
JCP2022_908014,ccsbBroad304_08574,ORF003412.1_TRC304.1,pLX_304,NM_018198.4,DNAJC11,55735,9606,DnaJ heat shock protein family (Hsp40) member C11,99.8,1677,trt
JCP2022_908015,ccsbBroad304_08576,ORF001179.1_TRC304.1,pLX_304,NM_018222.5,PARVA,55742,9606,parvin alpha,99.4,1116,trt
JCP2022_908016,ccsbBroad304_08577,ORF003551.1_TRC304.1,pLX_304,NM_018238.4,AGK,55750,9606,acylglycerol kinase,100,1266,trt
JCP2022_908017,ccsbBroad304_08578,ORF002109.1_TRC304.1,pLX_304,NM_001347819.1,OGDHL,55753,9606,oxoglutarate dehydrogenase like,99.8,3030,trt
JCP2022_908018,ccsbBroad304_08579,ORF014663.1_TRC304.1,pLX_304,NM_001136224.3,RCOR3,55758,9606,REST corepressor 3,99.7,1308,trt
JCP2022_908019,ccsbBroad304_08580,ORF015222.1_TRC304.1,pLX_304,NM_018180.3,DHX32,55760,9606,DEAH-box helicase 32 (putative),100,2229,trt
JCP2022_908020,ccsbBroad304_08581,ORF015989.1_TRC304.1,pLX_304,NM_018260.2,ZNF701,55762,9606,zinc finger protein 701,99.3,1395,trt
JCP2022_908021,ccsbBroad304_08582,ORF017628.1_TRC304.1,pLX_304,NM_018261.3,EXOC1,55763,9606,exocyst complex component 1,100,2682,trt
JCP2022_908022,ccsbBroad304_08583,ORF006613.1_TRC304.1,pLX_304,NM_052990.3,IFT122,55764,9606,intraflagellar transport 122,100,3393,trt
JCP2022_908023,ccsbBroad304_08585,ORF006699.1_TRC304.1,pLX_304,NM_018343.3,RIOK2,55781,9606,RIO kinase 2,99.6,1656,trt
JCP2022_908024,ccsbBroad304_08586,ORF003006.1_TRC304.1,pLX_304,NM_001324377.2,CMTR2,55783,9606,cap methyltransferase 2,99.7,2310,trt
JCP2022_908025,ccsbBroad304_08587,ORF013690.1_TRC304.1,pLX_304,NM_018369.3,DEPDC1B,55789,9606,DEP domain containing 1B,99.6,1587,trt
JCP2022_908026,ccsbBroad304_08588,ORF002476.1_TRC304.1,pLX_304,NM_018380.4,DDX28,55794,9606,DEAD-box helicase 28,99.8,1620,trt
JCP2022_908027,ccsbBroad304_08589,ORF001274.1_TRC304.1,pLX_304,NM_001127203.4,PCID2,55795,9606,PCI domain containing 2,99.4,1197,trt
JCP2022_908028,ccsbBroad304_08590,ORF012100.1_TRC304.1,pLX_304,NM_018398.3,CACNA2D3,55799,9606,calcium voltage-gated channel auxiliary subunit alpha2delta 3,100,3273,trt
JCP2022_908029,ccsbBroad304_08592,ORF009170.1_TRC304.1,pLX_304,NM_018428.3,UTP6,55813,9606,UTP6 small subunit processome component,99.8,1791,trt
JCP2022_908030,ccsbBroad304_08593,ORF002890.1_TRC304.1,pLX_304,NM_018434.6,RNF130,55819,9606,ring finger protein 130,99.7,1257,trt
JCP2022_908031,ccsbBroad304_08594,ORF008429.1_TRC304.1,pLX_304,NM_018441.6,PECR,55825,9606,peroxisomal trans-2-enoyl-CoA reductase,100,909,trt
JCP2022_908032,ccsbBroad304_08595,ORF011758.1_TRC304.1,pLX_304,NM_018447.3,EMC3,55831,9606,ER membrane protein complex subunit 3,100,783,trt
JCP2022_908033,ccsbBroad304_08596,ORF000481.1_TRC304.1,pLX_304,NM_018453.4,EAPP,55837,9606,E2F associated phosphoprotein,99.2,855,trt
JCP2022_908034,ccsbBroad304_08597,ORF005596.1_TRC304.1,pLX_304,NM_018460.4,ARHGAP15,55843,9606,Rho GTPase activating protein 15,99.7,1425,trt
JCP2022_908035,ccsbBroad304_08598,ORF017101.1_TRC304.1,pLX_304,NM_018465.4,PLGRKT,55848,9606,plasminogen receptor with a C-terminal lysine,100,441,trt
JCP2022_908036,ccsbBroad304_08599,ORF004168.1_TRC304.1,pLX_304,NM_207009.4,DENND10,404636,9606,DENN domain containing 10,98.8,1071,trt
JCP2022_908037,ccsbBroad304_08600,ORF010364.1_TRC304.1,pLX_304,NM_018474.6,KIZ,55857,9606,kizuna centrosomal protein,99.7,2019,trt
JCP2022_908038,ccsbBroad304_08601,ORF011166.1_TRC304.1,pLX_304,NM_001048221.2,DBNDD2,55861,9606,dysbindin domain containing 2,99.3,483,trt
JCP2022_908039,ccsbBroad304_08602,ORF010798.1_TRC304.1,pLX_304,NM_018486.3,HDAC8,55869,9606,histone deacetylase 8,99.7,1131,trt
JCP2022_908040,ccsbBroad304_08603,ORF016659.1_TRC304.1,pLX_304,NM_001145355.1,CBWD1,55871,9606,COBW domain containing 1,100,1077,trt
JCP2022_908041,ccsbBroad304_08604,ORF015616.1_TRC304.1,pLX_304,NM_018491.3,CBWD1,55871,9606,COBW domain containing 1,99.4,1185,trt
JCP2022_908042,ccsbBroad304_08605,ORF003834.1_TRC304.1,pLX_304,NM_001363040.2,PBK,55872,9606,PDZ binding kinase,100,966,trt
JCP2022_908043,ccsbBroad304_08606,ORF004055.1_TRC304.1,pLX_304,NM_018558.4,GABRQ,55879,9606,gamma-aminobutyric acid type A receptor theta subunit,100,1896,trt
JCP2022_908044,ccsbBroad304_08607,ORF013508.1_TRC304.1,pLX_304,NM_018657.5,MYNN,55892,9606,myoneurin,99.8,1830,trt
JCP2022_908045,ccsbBroad304_08608,ORF014470.1_TRC304.1,pLX_304,NM_001323619.1,UNC45A,55898,9606,unc-45 myosin chaperone A,100,2832,trt
JCP2022_908046,ccsbBroad304_08609,ORF004107.1_TRC304.1,pLX_304,NM_018688.6,BIN3,55909,9606,bridging integrator 3,100,759,trt
JCP2022_908047,ccsbBroad304_08610,ORF014982.1_TRC304.1,pLX_304,NM_018690.4,APOBR,55911,9606,apolipoprotein B receptor,98.9,3264,trt
JCP2022_908048,ccsbBroad304_08611,ORF015216.1_TRC304.1,pLX_304,NM_018695.4,ERBIN,55914,9606,erbb2 interacting protein,88.7,4114,trt
JCP2022_908049,ccsbBroad304_08612,ORF014484.1_TRC304.1,pLX_304,NM_019099.5,INKA2,55924,9606,inka box actin regulator 2,100,891,trt
JCP2022_908050,ccsbBroad304_08614,ORF013839.1_TRC304.1,pLX_304,NM_018838.5,NDUFA12,55967,9606,NADH:ubiquinone oxidoreductase subunit A12,99.3,435,trt
JCP2022_908051,ccsbBroad304_08615,ORF016340.1_TRC304.1,pLX_304,NM_018841.6,GNG12,55970,9606,G protein subunit gamma 12,98.6,216,trt
JCP2022_908052,ccsbBroad304_08616,ORF000329.1_TRC304.1,pLX_304,NM_018845.4,SLC50A1,55974,9606,solute carrier family 50 member 1,99.5,663,trt
JCP2022_908053,ccsbBroad304_08617,ORF011153.1_TRC304.1,pLX_304,NM_019109.5,ALG1,56052,9606,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase,99.5,1392,trt
JCP2022_908054,ccsbBroad304_08618,ORF005348.1_TRC304.1,pLX_304,NM_032407.1,PCDHGC5,56097,9606,"protocadherin gamma subfamily C, 5",99.7,2634,trt
JCP2022_908055,ccsbBroad304_08619,ORF000211.1_TRC304.1,pLX_304,NM_018924.5,PCDHGB3,56102,9606,"protocadherin gamma subfamily B, 3",100,2787,trt
JCP2022_908056,ccsbBroad304_08620,ORF010394.1_TRC304.1,pLX_304,NM_032095.1,PCDHGB1,56104,9606,"protocadherin gamma subfamily B, 1",100,2430,trt
JCP2022_908057,ccsbBroad304_08621,ORF002136.1_TRC304.1,pLX_304,NM_032009.3,PCDHGA2,56113,9606,"protocadherin gamma subfamily A, 2",100,2469,trt
JCP2022_908058,ccsbBroad304_08622,ORF014851.1_TRC304.1,pLX_304,NM_018935.4,PCDHB15,56121,9606,protocadherin beta 15,99.6,2361,trt
JCP2022_908059,ccsbBroad304_08623,ORF004990.1_TRC304.1,pLX_304,NM_018934.3,PCDHB14,56122,9606,protocadherin beta 14,99.8,2394,trt
JCP2022_908060,ccsbBroad304_08624,ORF006158.1_TRC304.1,pLX_304,NM_018940.4,PCDHB7,56129,9606,protocadherin beta 7,99.7,2379,trt
JCP2022_908061,ccsbBroad304_08625,ORF010441.1_TRC304.1,pLX_304,NM_018938.4,PCDHB4,56131,9606,protocadherin beta 4,99.8,2385,trt
JCP2022_908062,ccsbBroad304_08627,ORF012873.1_TRC304.1,pLX_304,NM_031883.2,PCDHAC2,56134,9606,"protocadherin alpha subfamily C, 2",100,2652,trt
JCP2022_908063,ccsbBroad304_08628,ORF013974.1_TRC304.1,pLX_304,NM_031882.3,PCDHAC1,56135,9606,"protocadherin alpha subfamily C, 1",99.8,2454,trt
JCP2022_908064,ccsbBroad304_08629,ORF004289.1_TRC304.1,pLX_304,NM_031864.3,PCDHA12,56137,9606,protocadherin alpha 12,100,2376,trt
JCP2022_908065,ccsbBroad304_08630,ORF006714.1_TRC304.1,pLX_304,NM_031861.2,PCDHA11,56138,9606,protocadherin alpha 11,100,2430,trt
JCP2022_908066,ccsbBroad304_08631,ORF017667.1_TRC304.1,pLX_304,NM_031856.1,PCDHA8,56140,9606,protocadherin alpha 8,99.6,2442,trt
JCP2022_908067,ccsbBroad304_08632,ORF000700.1_TRC304.1,pLX_304,NM_031497.1,PCDHA3,56145,9606,protocadherin alpha 3,99.8,2472,trt
JCP2022_908068,ccsbBroad304_08633,ORF003568.1_TRC304.1,pLX_304,NM_031275.4,TEX12,56158,9606,testis expressed 12,99.1,369,trt
JCP2022_908069,ccsbBroad304_08634,ORF003744.1_TRC304.1,pLX_304,NM_031415.3,GSDMC,56169,9606,gasdermin C,99.6,1524,trt
JCP2022_908070,ccsbBroad304_08635,ORF001484.1_TRC304.1,pLX_304,NM_021047.3,ZNF253,56242,9606,zinc finger protein 253,100,1497,trt
JCP2022_908071,ccsbBroad304_08636,ORF018155.1_TRC304.1,pLX_304,NM_178817.4,MRAP,56246,9606,melanocortin 2 receptor accessory protein,100,516,trt
JCP2022_908072,ccsbBroad304_08637,ORF005502.1_TRC304.1,pLX_304,NM_021156.4,TMX4,56255,9606,thioredoxin related transmembrane protein 4,99.7,1047,trt
JCP2022_908073,ccsbBroad304_08638,ORF017594.1_TRC304.1,pLX_304,NR_161218.1,C8orf44,56260,9606,chromosome 8 open reading frame 44,,477,trt
JCP2022_908074,ccsbBroad304_08639,ORF009564.1_TRC304.1,pLX_304,NM_020230.7,PPAN,56342,9606,peter pan homolog,100,1419,trt
JCP2022_908075,ccsbBroad304_08640,ORF006358.1_TRC304.1,pLX_304,NM_001164502.2,EIF4ENIF1,56478,9606,eukaryotic translation initiation factor 4E nuclear import factor 1,100,2433,trt
JCP2022_908076,ccsbBroad304_08641,ORF014176.1_TRC304.1,pLX_304,NM_001164501.2,EIF4ENIF1,56478,9606,eukaryotic translation initiation factor 4E nuclear import factor 1,99.8,2955,trt
JCP2022_908077,ccsbBroad304_08642,ORF000895.1_TRC304.1,pLX_304,NM_019891.4,ERO1B,56605,9606,endoplasmic reticulum oxidoreductase 1 beta,99.7,1401,trt
JCP2022_908078,ccsbBroad304_08643,ORF011458.1_TRC304.1,pLX_304,NM_001001290.1,SLC2A9,56606,9606,solute carrier family 2 member 9,99.6,1533,trt
JCP2022_908079,ccsbBroad304_08644,ORF012512.1_TRC304.1,pLX_304,NM_020041.3,SLC2A9,56606,9606,solute carrier family 2 member 9,99.4,1620,trt
JCP2022_908080,ccsbBroad304_08645,ORF000846.1_TRC304.1,pLX_304,NM_078468.3,BCCIP,56647,9606,BRCA2 and CDKN1A interacting protein,99.6,942,trt
JCP2022_908081,ccsbBroad304_08646,ORF012324.1_TRC304.1,pLX_304,NM_019894.4,TMPRSS4,56649,9606,transmembrane serine protease 4,99.5,1311,trt
JCP2022_908082,ccsbBroad304_08647,ORF006704.1_TRC304.1,pLX_304,NM_019896.4,POLE4,56655,9606,"DNA polymerase epsilon 4, accessory subunit",99.1,351,trt
JCP2022_908083,ccsbBroad304_08648,ORF010387.1_TRC304.1,pLX_304,NM_172016.2,TRIM39,56658,9606,tripartite motif containing 39,100,1464,trt
JCP2022_908084,ccsbBroad304_08650,ORF013885.1_TRC304.1,pLX_304,NM_024625.4,ZC3HAV1,56829,9606,"zinc finger CCCH-type containing, antiviral 1",100,2097,trt
JCP2022_908085,ccsbBroad304_08651,ORF013894.1_TRC304.1,pLX_304,NM_020116.5,FSTL5,56884,9606,follistatin like 5,99.7,2541,trt
JCP2022_908086,ccsbBroad304_08652,ORF005932.1_TRC304.1,pLX_304,NM_017440.5,MDM1,56890,9606,Mdm1 nuclear protein,99.5,2142,trt
JCP2022_908087,ccsbBroad304_08654,ORF001143.1_TRC304.1,pLX_304,NM_020132.5,AGPAT3,56894,9606,1-acylglycerol-3-phosphate O-acyltransferase 3,100,1128,trt
JCP2022_908088,ccsbBroad304_08655,ORF000054.1_TRC304.1,pLX_304,NM_001253723.1,DPYSL5,56896,9606,dihydropyrimidinase like 5,100,1692,trt
